system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
92,-0.47252598974809046,0.7544846472179254,-0.6463690481280687,2023-09-01,244,9,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,-0.4939658722072936,0.4477161945148663,-0.50182895794244,2023-10-01,274,10,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,-0.6013649809492061,0.2853215052146658,-0.44205957506256177,2023-11-01,305,11,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,-0.5707208694213732,0.26075289115449146,-0.4155282050979137,2023-12-01,335,12,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,-0.5621782759311534,0.24828707589025031,-0.4040767684868997,2024-01-01,1,1,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0.8671052479712749,-0.03265826570107254,0.021719292281672645,2024-02-01,32,2,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0.89254450766313,-0.05687273813732518,0.0489498078647442,2024-03-01,61,3,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0.49303206037241964,0.04803593334964183,-0.08399029718642778,2024-04-01,92,4,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,-0.10370869870014349,0.16858705892472478,-0.23735115376657528,2024-05-01,122,5,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,-0.4603960483110523,0.5448244319658759,-0.5052322365888692,2024-06-01,153,6,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,-0.4169392715914787,0.761138011268432,-0.6343963179424713,2024-07-01,183,7,1,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,-0.47147204503608126,0.7217921188564804,-0.626373831413209,2024-09-01,245,9,3,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,-0.6068802255895458,0.5242829294239009,-0.5656320375992147,2024-10-01,275,10,5,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,-0.6371558803758393,0.31103027467705735,-0.4718092829034107,2024-11-01,306,11,7,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,-0.601621186741751,0.2708439702925626,-0.436474016644607,2024-12-01,336,12,8,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0.6178668472725013,0.009640861048924754,-0.03486982804330002,2025-01-01,1,1,4,May-Oct,Sentinel2_SR_Harmonized_10m,ALP_ValleyFlowers,Alpine Subalpine | Valley of Flowers NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
