system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
99,-0.5583330437911745,0.5792939794872671,-0.5843698377406121,2024-04-01,92,4,2,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,-0.4563909622805342,0.42011286636623485,-0.4460894031769501,2024-05-01,122,5,8,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,-0.5527868154348863,0.49510705326400833,-0.5477341645618604,2024-06-01,153,6,8,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,-0.5047022927430708,0.8245185025294279,-0.6942699084708882,2024-08-01,214,8,2,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,-0.38804683071007046,0.7255270241933285,-0.604303629623517,2024-09-01,245,9,2,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,-0.418402828739027,0.7531455562456206,-0.6528467975790234,2024-10-01,275,10,12,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,-0.2841192514754965,0.5983032509216936,-0.5269506821841247,2024-11-01,306,11,11,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,-0.3875590156352812,0.6359261728008393,-0.5826765633774983,2024-12-01,336,12,10,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,-0.4503151846464068,0.6147757795986735,-0.5722499979553893,2025-01-01,1,1,6,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,-0.49096216473242943,0.5731679657598145,-0.5491602439060452,2025-02-01,32,2,7,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,-0.5479731865065476,0.46975409243680427,-0.5272147787996581,2025-03-01,60,3,11,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,-0.5392333981088112,0.34732730260814265,-0.45995880964373337,2025-04-01,91,4,13,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,-0.4954102151681349,0.5495148728170819,-0.5318985132041139,2025-05-01,121,5,8,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,-0.4879982598650236,0.638131751998492,-0.5798907929610058,2025-06-01,152,6,2,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,-0.5379724736907964,0.8173322411403666,-0.7096597470346572,2025-09-01,244,9,5,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,-0.5096263610995851,0.8061705371022806,-0.7082928899218388,2025-10-01,274,10,12,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,-0.4992754184748661,0.7569903647627615,-0.6839321755366533,2025-11-01,305,11,15,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,-0.4096143406439842,0.6573133721224172,-0.5949078636713857,2025-12-01,335,12,7,Apr-Mar,Sentinel2_SR_Harmonized_10m,SBH_Rajaji,Subtropical Hill Forest | Rajaji NP Uttarakhand,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
