system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
91,-0.326281149661766,0.2796703096988666,-0.32774317119973767,2023-08-01,213,8,5,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,-0.33440858089858305,0.2764825826709506,-0.3195114059197653,2023-09-01,244,9,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,-0.3538791499539371,0.29826101902394125,-0.35175932737867177,2023-10-01,274,10,12,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,-0.15811833921804158,0.17561022180631553,-0.19005265167654814,2023-11-01,305,11,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,-0.27187172702786433,0.2573222211532825,-0.2909910894508136,2023-12-01,335,12,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,-0.32603255958211774,0.22023567464348726,-0.2835394128442903,2024-01-01,1,1,1,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,-0.31893966186854344,0.21980070430048454,-0.286746222278261,2024-02-01,32,2,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,-0.33515402863414084,0.22859822307432454,-0.2986323138835236,2024-03-01,61,3,6,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,-0.3239762773608625,0.22848401323402626,-0.2936001350281121,2024-04-01,92,4,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,-0.3180393436501715,0.20709053388199436,-0.2744224563803382,2024-05-01,122,5,11,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Hisar,Rabi Winter Crop | Hisar District Haryana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
